"Contract ","Sales Order","Created Date","Product: Product Name","Quantity Ordered","Customer ","Unit Price","Product: Metal: Metal Name","Product: Product Code"
"CON-24312","SO-13373","2/24/2020","Gold Bar 1oz Any Brand w/Certificate","20.000000","Dillon Gage Inc. of Dallas","1665.400000","Gold","GB1C"
"CON-24525","SO-13496","2/28/2020","Gold Bar 1oz Any Brand w/Certificate","25.000000","Scotsman Coin and Jewelry","1588.000000","Gold","GB1C"
"CON-25064","SO-13784","3/13/2020","Gold Bar 1oz Any Brand w/Certificate","10.000000","EIC Enterprises","1539.000000","Gold","GB1C"
"CON-23271","SO-12917","1/21/2020","Gold Bar 1oz Any Brand w/Certificate","25.000000","A-Mark Precious Metals, Inc.","1556.900000","Gold","GB1C"
"CON-23278","SO-12921","1/21/2020","Gold Bar 1oz Any Brand w/Certificate","4.000000","Burleson Gold & Silver","1569.000000","Gold","GB1C"
"CON-25808","SO-14282","4/22/2020","Gold Bar 1oz Any Brand w/Certificate","11.000000","Dr. Gold Jewelry and Diamonds","1788.000000","Gold","GB1C"
"CON-25090","SO-13801","3/13/2020","Gold Bar 1oz Any Brand w/Certificate","2.000000","Han's Gold Inc.","1543.000000","Gold","GB1C"
"CON-25094","SO-13804","3/13/2020","Gold Bar 1oz Any Brand w/Certificate","10.000000","Sandy's Jewelry","1541.000000","Gold","GB1C"
"CON-23808","SO-13180","2/7/2020","Gold Bar 1oz Any Brand w/Certificate","1.000000","Cowtown Gold & Silver, LLC","1576.000000","Gold","GB1C"
"CON-23949","SO-13249","2/13/2020","Gold Bar 1oz Any Brand w/Certificate","30.000000","Dillon Gage Inc. of Dallas","1575.500000","Gold","GB1C"
"CON-23952","SO-13251","2/13/2020","Gold Bar 1oz Any Brand w/Certificate","187.000000","A-Mark Precious Metals, Inc.","1572.000000","Gold","GB1C"
"CON-27230","SO-15126","7/13/2020","Gold Bar 1oz Any Brand w/Certificate","5.000000","Jialo Inc. dba HK Jewelry & Pawn","1840.000000","Gold","GB1C"
"CON-25587","SO-14145","4/6/2020","Gold Bar 1oz Any Brand w/Certificate","57.000000","Cowtown Gold & Silver, LLC","1715.000000","Gold","GB1C"
"CON-23979","SO-13260","2/13/2020","Gold Bar 1oz Any Brand w/Certificate","3.000000","First Place Jewelry, LLC","1584.500000","Gold","GB1C"
"CON-24351","SO-13386","2/25/2020","Gold Bar 1oz Any Brand w/Certificate","1.000000","Couch Jewelers of Bossier Inc","1659.000000","Gold","GB1C"
"CON-24356","SO-13388","2/25/2020","Gold Bar 1oz Any Brand w/Certificate","1.000000","Central Refining","1632.490000","Gold","GB1C"
"CON-25125","SO-13824","3/13/2020","Gold Bar 1oz Any Brand w/Certificate","10.000000","Gold & Silver Exchange (MI)","1544.000000","Gold","GB1C"
"CON-25132","SO-13830","3/13/2020","Gold Bar 1oz Any Brand w/Certificate","2.000000","Louisiana Gold & Coins","1551.000000","Gold","GB1C"
"CON-23840","SO-13196","2/10/2020","Gold Bar 1oz Any Brand w/Certificate","30.000000","Southwest Gold and Silver","1582.000000","Gold","GB1C"
"CON-24371","SO-13395","2/25/2020","Gold Bar 1oz Any Brand w/Certificate","21.000000","Central Refining","1620.580000","Gold","GB1C"
"CON-23345","SO-12946","1/23/2020","Gold Bar 1oz Any Brand w/Certificate","10.000000","Central Refining","1545.600000","Gold","GB1C"
"CON-24377","SO-13398","2/25/2020","Gold Bar 1oz Any Brand w/Certificate","2.000000","Dallas Valley Goldmine","1632.000000","Gold","GB1C"
"CON-24383","SO-13403","2/25/2020","Gold Bar 1oz Any Brand w/Certificate","10.000000","Dillon Gage Inc. of Dallas","1634.000000","Gold","GB1C"
"CON-24383","SO-13403","2/25/2020","Gold Bar 1oz Any Brand w/Certificate","15.000000","Dillon Gage Inc. of Dallas","1628.000000","Gold","GB1C"
"CON-24356","SO-13388","2/25/2020","Gold Bar 1 oz Credit Suisse","1.000000","Central Refining","1632.490000","Gold","GB1CREDIT"
"CON-31180","SO-17107","10/7/2020","Gold Bar 1 oz Credit Suisse","10.000000","Young's Jewelry, Inc. (TX)","1932.000000","Gold","GB1CREDIT"
"CON-28615","SO-15856","8/20/2020","Gold Bar 1 oz Credit Suisse","2.000000","American Southwest Inc DBA","1999.000000","Gold","GB1CREDIT"
"CON-27630","SO-15376","7/23/2020","Gold Bar 1 oz Credit Suisse","7.000000","Williams Coin Stamp & Bullion","1923.000000","Gold","GB1CREDIT"
"CON-28798","SO-15923","8/27/2020","Gold Bar 1 oz Credit Suisse","12.000000","Christensen Jewelry","1967.000000","Gold","GB1CREDIT"
"CON-28400","SO-15752","8/12/2020","Gold Bar 1 oz Credit Suisse","2.000000","Expressions Gold Exchange","1958.000000","Gold","GB1CREDIT"
"CON-31208","SO-17121","10/8/2020","Gold Bar 1 oz Credit Suisse","10.000000","The Coin Shop Biloxi","1936.000000","Gold","GB1CREDIT"
"CON-28328","SO-15716","8/11/2020","Gold Bar 1 oz Credit Suisse","90.000000","Houston Numismatic Exchange","1958.500000","Gold","GB1CREDIT"
"CON-27936","SO-15540","7/31/2020","Gold Bar 1 oz Credit Suisse","1.000000","Atlanta Silver & Antiques Ltd","2005.000000","Gold","GB1CREDIT"
"CON-33728","SO-18390","11/16/2020","Gold Bar 1 oz Credit Suisse","22.000000","Borderland Jewelry Inc.","1937.000000","Gold","GB1CREDIT"
"CON-28071","SO-15595","8/5/2020","Gold Bar 1 oz Credit Suisse","4.000000","Royal Gold & Silver Exchange","2086.000000","Gold","GB1CREDIT"
"CON-28072","SO-15596","8/5/2020","Gold Bar 1 oz Credit Suisse","50.000000","Royal Gold & Silver Exchange","2087.000000","Gold","GB1CREDIT"
"CON-31872","SO-17525","10/26/2020","Gold Bar 1 oz Credit Suisse","10.000000","Tanmai Jewelers","1950.000000","Gold","GB1CREDIT"
"CON-31115","SO-17063","10/6/2020","Gold Bar 1 oz Credit Suisse","4.000000","DFW Coin & Jewelry","1958.000000","Gold","GB1CREDIT"
"CON-32049","SO-17630","11/2/2020","Gold Bar 1 oz Credit Suisse","5.000000","Expressions Gold Exchange","1940.000000","Gold","GB1CREDIT"
"CON-32046","SO-17632","11/2/2020","Gold Bar 1 oz Credit Suisse","5.000000","Expressions Gold Exchange","1940.000000","Gold","GB1CREDIT"
"CON-28717","SO-15886","8/25/2020","Gold Bar 1 oz Credit Suisse","10.000000","Northeast Arkansas Coin Co.","1960.000000","Gold","GB1CREDIT"
"CON-33050","SO-18081","11/10/2020","Gold Bar 1 oz Credit Suisse","1.000000","Main Street Metals LLC","1917.000000","Gold","GB1CREDIT"
"CON-33051","SO-18082","11/10/2020","Gold Bar 1 oz Credit Suisse","1.000000","Main Street Metals LLC","1917.000000","Gold","GB1CREDIT"
"CON-33677","SO-18360","11/13/2020","Gold Bar 1 oz Credit Suisse","29.000000","Tanmai Jewelers","1932.800000","Gold","GB1CREDIT"
"CON-34117","SO-18607","12/2/2020","Gold Bar 1 oz Credit Suisse","1.000000","American Southwest Inc DBA","1880.000000","Gold","GB1CREDIT"
"CON-28579","SO-15838","8/19/2020","Gold Bar 1 oz Credit Suisse","3.000000","Expressions Gold Exchange","1987.500000","Gold","GB1CREDIT"
"CON-30280","SO-16631","9/23/2020","Gold Bar 1 oz Credit Suisse","3.000000","Main Street Metals LLC","1907.500000","Gold","GB1CREDIT"
"CON-33052","SO-18083","11/10/2020","Gold Bar 1 oz Credit Suisse","4.000000","Main Street Metals LLC","1917.000000","Gold","GB1CREDIT"
"CON-28014","SO-15574","8/4/2020","Gold Bar 1 oz Credit Suisse","1.000000","Royal Gold & Silver Exchange","2034.000000","Gold","GB1CREDIT"
"CON-25330","SO-13965","3/18/2020","Gold Bar 1 oz Credit Suisse","50.000000","Texican Wholesale","1532.000000","Gold","GB1CREDIT"
"CON-25337","SO-13969","3/19/2020","Gold Bar 1 oz Credit Suisse","20.000000","River City Gold & Silver Exchange","1522.000000","Gold","GB1CREDIT"
"CON-26573","SO-14756","6/5/2020","Gold Bar 1 oz Credit Suisse","50.000000","M&M Jewelry Inc. (HI)","1715.000000","Gold","GB1CREDIT"
"CON-25456","SO-14057","3/26/2020","Gold Bar 1 oz Credit Suisse","1.000000","Rocklin Coin Shop","1707.000000","Gold","GB1CREDIT"
"CON-23851","SO-13209","2/10/2020","Gold Bar 1 oz Credit Suisse","2.000000","Garcia & Co.","1598.500000","Gold","GB1CREDIT"
"CON-31944","SO-17572","10/28/2020","Gold Bar 1 gram any brand","1.000000","Omega Diamond Jewelers","72.500000","Gold","GB1G"
"CON-32409","SO-17804","11/5/2020","Gold Bar 1 gram any brand","31.000000","Lake County Gold & Collectibles Dba Ohio Gold & Coin","73.500000","Gold","GB1G"
"CON-28039","SO-15583","8/4/2020","Gold Bar 1 gram any brand","6.000000","APMEX Inc.","65.390000","Gold","GB1G"
"CON-34447","SO-18780","12/17/2020","Gold Bar 1 gram any brand","1.000000","APMEX Inc.","61.840000","Gold","GB1G"
"CON-28348","SO-15726","8/11/2020","Gold Bar 1 gram any brand","10.000000","APMEX Inc.","62.570000","Gold","GB1G"
"CON-30671","SO-16833","9/25/2020","Gold Bar 1 gram any brand","1.000000","APMEX Inc.","60.870000","Gold","GB1G"
"CON-33855","SO-18464","11/20/2020","Gold Bar 1 gram any brand","2.000000","APMEX Inc.","61.230000","Gold","GB1G"
"CON-34033","SO-18563","12/1/2020","Gold Bar 1 gram any brand","1.000000","APMEX Inc.","59.220000","Gold","GB1G"
"CON-32312","SO-17762","11/4/2020","Gold Bar 1 gram any brand","1.000000","Gold Buyers of Orange Park","71.000000","Gold","GB1G"
"CON-24819","SO-13628","3/9/2020","Gold Bar 1 gram any brand","3.000000","Central Refining","53.530000","Gold","GB1G"
"CON-26721","SO-14840","6/15/2020","Gold Bar 1 gram any brand","3.000000","Upstate Coins","58.090000","Gold","GB1G"
"CON-24853","SO-13645","3/10/2020","Gold Bar 1 gram any brand","65.000000","Money Metals Exchange LLC","58.250000","Gold","GB1G"
"CON-23716","SO-13133","2/4/2020","Gold Bar 1 gram any brand","33.000000","Luxurious Jewelry & Watch","54.880000","Gold","GB1G"
"CON-24304","SO-13368","2/24/2020","Gold Bar 1 gram any brand","1.000000","Central Refining","53.560000","Gold","GB1G"
"CON-23814","SO-13183","2/7/2020","Gold Bar 1 gram any brand","41.000000","Central Refining","50.170000","Gold","GB1G"
"CON-23603","SO-13065","1/30/2020","Gold Bar 1 oz Legacy Elemetal","6.000000","Central Refining","1565.960000","Gold","GB1LEG"
"CON-24932","SO-13688","3/11/2020","Gold Bar 1 oz Legacy Elemetal","60.000000","Buy Gold and Silver Safely","1641.500000","Gold","GB1LEG"
"CON-22654","SO-12621","1/13/2020","Gold Bar 1 oz Legacy Elemetal","30.000000","Central Refining","1538.160000","Gold","GB1LEG"
"CON-23322","SO-12935","1/22/2020","Gold Bar 1 oz Legacy Elemetal","22.000000","Central Refining","1547.090000","Gold","GB1LEG"
"CON-23814","SO-13183","2/7/2020","Gold Bar 1 oz Legacy Elemetal","33.000000","Central Refining","1558.020000","Gold","GB1LEG"
"CON-24356","SO-13388","2/25/2020","Gold Bar 1 oz Legacy Elemetal","2.000000","Central Refining","1632.490000","Gold","GB1LEG"
"CON-24015","SO-13277","2/14/2020","Gold Bar 1 oz Legacy Elemetal","17.000000","Central Refining","1569.830000","Gold","GB1LEG"
"CON-25614","SO-14164","4/8/2020","Gold Bar 1 oz Legacy Elemetal","20.000000","Ettore Greco","1720.000000","Gold","GB1LEG"
"CON-27921","SO-15530","7/31/2020","Gold Bar 1 oz Legacy Elemetal","5.000000","Hafiz Hakam","2010.000000","Gold","GB1LEG"
"CON-28027","SO-15582","8/4/2020","Gold Bar 1 oz Legacy Elemetal","10.000000","American Gold & Diamond Exchange","2031.000000","Gold","GB1LEG"
"CON-27716","SO-15417","7/27/2020","Gold Bar 1 oz Legacy Elemetal","20.000000","Gold & Silver Exchange (MI)","1968.500000","Gold","GB1LEG"
"CON-27775","SO-15450","7/28/2020","Gold Bar 1 oz Legacy Elemetal","3.000000","The Coin Shop Biloxi","1972.000000","Gold","GB1LEG"
"CON-25628","SO-14172","4/9/2020","Gold Bar 1 oz Legacy Elemetal","6.000000","Nettles Fine Jewelry, Inc.","1747.000000","Gold","GB1LEG"
"CON-25314","SO-13956","3/18/2020","Gold Bar 1 oz Legacy Elemetal","10.000000","Dallas Valley Goldmine","1527.000000","Gold","GB1LEG"
"CON-25337","SO-13969","3/19/2020","Gold Bar 1 oz Legacy Elemetal","10.000000","River City Gold & Silver Exchange","1522.000000","Gold","GB1LEG"
"CON-26960","SO-14965","6/29/2020","Gold Bar 1 oz Legacy Elemetal","23.000000","Dinger's Gold & Silver","1792.000000","Gold","GB1LEG"
"CON-24820","SO-13629","3/9/2020","Gold Bar 1 oz Legacy Elemetal","20.000000","Katy Coin LLC","1679.000000","Gold","GB1LEG"
"CON-25385","SO-14003","3/23/2020","Gold Bar 1 oz Legacy Elemetal","30.000000","Texican Rare Coin","1565.500000","Gold","GB1LEG"
"CON-25387","SO-14005","3/23/2020","Gold Bar 1 oz Legacy Elemetal","3.000000","JG Kronenberger Fine Jewelry","1578.000000","Gold","GB1LEG"
"CON-25390","SO-14008","3/23/2020","Gold Bar 1 oz Legacy Elemetal","2.000000","Gold Creations Jewelers","1583.000000","Gold","GB1LEG"
"CON-25398","SO-14015","3/23/2020","Gold Bar 1 oz Legacy Elemetal","31.000000","Benedon's INC.","1597.750000","Gold","GB1LEG"
"CON-25420","SO-14032","3/24/2020","Gold Bar 1 oz Legacy Elemetal","10.000000","McCarter Providential LLC","1705.000000","Gold","GB1LEG"
"CON-26202","SO-14539","5/18/2020","Gold Bar 1 oz Legacy Elemetal","3.000000","Han's Gold Inc.","1784.000000","Gold","GB1LEG"
"CON-26283","SO-14590","5/21/2020","Gold Bar 1 oz Legacy Elemetal","3.000000","Han's Gold Inc.","1767.000000","Gold","GB1LEG"
"CON-26601","SO-14771","6/8/2020","Gold Bar 1 oz Legacy Elemetal","2.000000","Colorado Gold Mart (Diamonds and Jewelry Buyers Colorado)","1725.000000","Gold","GB1LEG"
"CON-25427","SO-14036","3/25/2020","Gold Bar 1 oz Legacy Elemetal","15.000000","Preston Rouse","1659.000000","Gold","GB1LEG"
"CON-25432","SO-14040","3/25/2020","Gold Bar 1 oz Legacy Elemetal","23.000000","River City Gold & Silver Exchange","1673.000000","Gold","GB1LEG"
"CON-25456","SO-14057","3/26/2020","Gold Bar 1 oz Legacy Elemetal","1.000000","Rocklin Coin Shop","1707.000000","Gold","GB1LEG"
"CON-25859","SO-14312","4/24/2020","Gold Bar 1 oz Legacy Elemetal","8.000000","Louisiana Gold & Coins","1776.000000","Gold","GB1LEG"
"CON-23688","SO-13112","2/4/2020","Gold Bar 1 oz Legacy Elemetal","28.000000","Central Refining","1546.100000","Gold","GB1LEG"
"CON-24239","SO-13352","2/21/2020","Gold Bar 1 oz Legacy Elemetal","5.000000","Central Refining","1627.530000","Gold","GB1LEG"
"CON-24996","SO-13731","3/12/2020","Gold Bar 1 oz Legacy Elemetal","5.000000","Central Refining","1581.850000","Gold","GB1LEG"
"CON-25934","SO-14366","4/28/2020","Gold Bar 1 oz Legacy Elemetal","2.000000","AG Financial LLC","1775.000000","Gold","GB1LEG"
"CON-22316","SO-12473","1/7/2020","Gold Bar 1 oz Legacy Elemetal","11.000000","Central Refining","1558.020000","Gold","GB1LEG"
"CON-23157","SO-12858","1/17/2020","Gold Bar 1 oz Legacy Elemetal","13.000000","Central Refining","1548.880000","Gold","GB1LEG"
"CON-24999","SO-13733","3/12/2020","Gold Bar 1 oz Legacy Elemetal","3.000000","Shabtai Trading Inc.","1592.000000","Gold","GB1LEG"
"CON-22345","SO-12485","1/7/2020","Gold Bar 1 oz Legacy Elemetal","41.000000","Central Refining","1559.900000","Gold","GB1LEG"
"CON-26237","SO-14565","5/19/2020","Gold Bar 1 oz Legacy Elemetal","7.000000","Central Refining","1728.810000","Gold","GB1LEG"
"CON-26243","SO-14566","5/19/2020","Gold Bar 1 oz Legacy Elemetal","9.000000","Louisiana Gold & Coins","1785.000000","Gold","GB1LEG"
"CON-23481","SO-13013","1/28/2020","Gold Bar 1 oz Legacy Elemetal","6.000000","Central Refining","1562.490000","Gold","GB1LEG"
"CON-24896","SO-13665","3/10/2020","Gold Bar 1 oz Legacy Elemetal","60.000000","Williams Coin Stamp & Bullion","1656.000000","Gold","GB1LEG"
"CON-25012","SO-13745","3/12/2020","Gold Bar 1 oz Legacy Elemetal","15.000000","Han's Gold Inc.","1582.000000","Gold","GB1LEG"
"CON-24499","SO-13476","2/28/2020","Gold Bar 1 oz Legacy Elemetal","13.000000","Central Refining","1577.380000","Gold","GB1LEG"
"CON-30028","SO-16497","9/17/2020","Gold Bar 1oz Any Brand No Certificate","3.000000","Bitcoin & Bullion","1977.000000","Gold","GB1NC"
"CON-33705","SO-18380","11/16/2020","Gold Bar 1oz Any Brand No Certificate","10.000000","Young's Jewelry, Inc. (TX)","1916.500000","Gold","GB1NC"
"CON-28168","SO-15639","8/6/2020","Gold Bar 1oz Any Brand No Certificate","2.000000","Central Refining","2045.380000","Gold","GB1NC"
"CON-24819","SO-13628","3/9/2020","Gold Bar 1oz Any Brand No Certificate","9.000000","Central Refining","1662.280000","Gold","GB1NC"
"CON-26248","SO-14568","5/19/2020","Gold Bar 1oz Any Brand No Certificate","3.000000","Aventura Jewelry and Coin","1772.500000","Gold","GB1NC"
"CON-26544","SO-14735","6/4/2020","Gold Bar 1oz Any Brand No Certificate","1.000000","Colorado Gold Mart (Diamonds and Jewelry Buyers Colorado)","1730.000000","Gold","GB1NC"
"CON-24023","SO-13285","2/14/2020","Gold Bar 1oz Any Brand No Certificate","3.000000","Central Refining","1572.120000","Gold","GB1NC"
"CON-24631","SO-13549","3/4/2020","Gold Bar 1oz Any Brand No Certificate","4.000000","Central Refining","1627.530000","Gold","GB1NC"
"CON-26201","SO-14538","5/18/2020","Gold Bar 1oz Any Brand No Certificate","4.000000","Upstate Coins","1738.400000","Gold","GB1NC"
"CON-23389","SO-12971","1/24/2020","Gold Bar 1oz Any Brand No Certificate","3.000000","Central Refining","1561.490000","Gold","GB1NC"
"CON-22279","SO-12461","1/6/2020","Gold Bar 1oz Any Brand No Certificate","1.000000","Hafiz Hakam","1576.000000","Gold","GB1NC"
"CON-24239","SO-13352","2/21/2020","Gold Bar 1oz Any Brand No Certificate","1.000000","Central Refining","1627.530000","Gold","GB1NC"
"CON-24996","SO-13731","3/12/2020","Gold Bar 1oz Any Brand No Certificate","6.000000","Central Refining","1581.850000","Gold","GB1NC"
"CON-25984","SO-14401","5/1/2020","Gold Bar 1oz Any Brand No Certificate","2.000000","Central Refining","1671.220000","Gold","GB1NC"
"CON-24445","SO-13437","2/27/2020","Gold Bar 1oz Any Brand No Certificate","1.000000","Central Refining","1628.520000","Gold","GB1NC"
"CON-23481","SO-13013","1/28/2020","Gold Bar 1oz Any Brand No Certificate","2.000000","Central Refining","1562.490000","Gold","GB1NC"
"CON-24686","SO-13586","3/5/2020","Gold Bar 1oz Any Brand No Certificate","5.000000","David Kay Jewelers LLC","1668.300000","Gold","GB1NC"
"CON-23536","SO-13040","1/29/2020","Gold Bar 1oz Any Brand No Certificate","7.000000","Central Refining","1559.010000","Gold","GB1NC"
"CON-24304","SO-13368","2/24/2020","Gold Bar 1oz Any Brand No Certificate","2.000000","Central Refining","1663.280000","Gold","GB1NC"
"CON-24732","SO-13589","3/6/2020","Gold Bar 1oz Any Brand No Certificate","2.000000","Central Refining","1645.400000","Gold","GB1NC"
"CON-23603","SO-13065","1/30/2020","Gold Bar 1oz Any Brand No Certificate","21.000000","Central Refining","1565.960000","Gold","GB1NC"
"CON-22588","SO-12588","1/10/2020","Gold Bar 1oz Any Brand No Certificate","15.000000","Central Refining","1542.130000","Gold","GB1NC"
"CON-23814","SO-13183","2/7/2020","Gold Bar 1oz Any Brand No Certificate","14.000000","Central Refining","1558.020000","Gold","GB1NC"
"CON-22654","SO-12621","1/13/2020","Gold Bar 1oz Any Brand No Certificate","13.000000","Central Refining","1538.160000","Gold","GB1NC"
"CON-25609","SO-14159","4/8/2020","Gold Bar 1oz Any Brand No Certificate","6.000000","Phil Doudar","1705.000000","Gold","GB1NC"
"CON-24371","SO-13395","2/25/2020","Gold Bar 1oz Any Brand No Certificate","5.000000","Central Refining","1620.580000","Gold","GB1NC"
"CON-24343","SO-13384","2/25/2020","Gold Bar 1 oz PAMP Fortuna","3.000000","Main Street Metals LLC","1667.200000","Gold","GB1PAMPF"
"CON-27253","SO-15138","7/13/2020","Gold Bar 1 oz PAMP Fortuna","2.000000","Gerber Jewelers","1851.000000","Gold","GB1PAMPF"
"CON-30826","SO-16920","9/29/2020","Gold Bar 1 oz PAMP Fortuna","7.000000","Buy Gold and Silver Safely","1942.000000","Gold","GB1PAMPF"
"CON-34057","SO-18573","12/1/2020","Gold Bar 1 oz PAMP Fortuna","3.000000","Royal Gold & Silver Exchange","1866.000000","Gold","GB1PAMPF"
"CON-34583","SO-18857","12/22/2020","Gold Bar 1 oz PAMP Fortuna","4.000000","American Southwest Inc DBA","1906.000000","Gold","GB1PAMPF"
"CON-30313","SO-16654","9/23/2020","Gold Bar 1 oz PAMP Fortuna","5.000000","First Place Jewelry, LLC","1914.000000","Gold","GB1PAMPF"
"CON-34641","SO-18893","12/28/2020","Gold Bar 1 oz PAMP Fortuna","1.000000","Royal Gold & Silver Exchange","1920.000000","Gold","GB1PAMPF"
"CON-28296","SO-15697","8/10/2020","Gold Bar 1 oz PAMP Fortuna","2.000000","Dr. Gold Jewelry and Diamonds","2068.500000","Gold","GB1PAMPF"
"CON-32421","SO-17810","11/5/2020","Gold Bar 1 oz PAMP Fortuna","25.000000","Paarasmani Inc.","1991.000000","Gold","GB1PAMPF"
"CON-27452","SO-15266","7/20/2020","Gold Bar 1 oz PAMP Fortuna","2.000000","Town and Country Jewelers LLC","1866.500000","Gold","GB1PAMPF"
"CON-33836","SO-18452","11/19/2020","Gold Bar 1 oz PAMP Fortuna","1.000000","First Place Jewelry, LLC","1914.000000","Gold","GB1PAMPF"
"CON-32008","SO-17612","10/30/2020","Gold Bar 1 oz PAMP Fortuna","2.000000","Buy Gold and Silver Safely","1932.000000","Gold","GB1PAMPF"
"CON-28351","SO-15728","8/11/2020","Gold Bar 1 oz PAMP Fortuna","11.000000","Tanmai Jewelers","1952.000000","Gold","GB1PAMPF"
"CON-30159","SO-16561","9/21/2020","Gold Bar 1 oz PAMP Fortuna","7.000000","Buy Gold and Silver Safely","1940.000000","Gold","GB1PAMPF"
"CON-30162","SO-16562","9/21/2020","Gold Bar 1 oz PAMP Fortuna","10.000000","Buy Gold and Silver Safely","1943.000000","Gold","GB1PAMPF"
"CON-31875","SO-17526","10/26/2020","Gold Bar 1 oz PAMP Fortuna","2.000000","Gold Buyers of Orange Park","1953.600000","Gold","GB1PAMPF"
"CON-33736","SO-18395","11/16/2020","Gold Bar 1 oz PAMP Fortuna","2.000000","Gold Buyers of Orange Park","1936.500000","Gold","GB1PAMPF"
"CON-31574","SO-17341","10/12/2020","Gold Bar 1 oz PAMP Fortuna","1.000000","Louisiana Gold & Coins","1973.500000","Gold","GB1PAMPF"
"CON-31900","SO-17542","10/26/2020","Gold Bar 1 oz PAMP Fortuna","3.000000","Gerber Jewelers","1952.500000","Gold","GB1PAMPF"
"CON-33674","SO-18358","11/12/2020","Gold Bar 1 oz PAMP Fortuna","1.000000","First Place Jewelry, LLC","1926.500000","Gold","GB1PAMPF"
"CON-28578","SO-15837","8/19/2020","Gold Bar 1 oz PAMP Fortuna","1.000000","First Place Jewelry, LLC","1985.000000","Gold","GB1PAMPF"
"CON-29981","SO-16471","9/16/2020","Gold Bar 1 oz PAMP Fortuna","25.000000","Central Refining","2001.500000","Gold","GB1PAMPF"
"CON-33076","SO-18093","11/10/2020","Gold Bar 1 oz PAMP Fortuna","10.000000","Williams Coin Stamp & Bullion","1930.000000","Gold","GB1PAMPF"
"CON-33677","SO-18360","11/13/2020","Gold Bar 1 oz PAMP Fortuna","6.000000","Tanmai Jewelers","1932.800000","Gold","GB1PAMPF"
"CON-24396","SO-13412","2/26/2020","Gold Bar 1 oz PAMP Fortuna","13.000000","A-Mark Precious Metals, Inc.","1635.730000","Gold","GB1PAMPF"
"CON-26585","SO-14762","6/8/2020","Gold Bar 1 oz PAMP Fortuna","35.000000","Gold Dust Coin Inc.","1732.000000","Gold","GB1PAMPF"
"CON-25456","SO-14057","3/26/2020","Gold Bar 1 oz PAMP Fortuna","2.000000","Rocklin Coin Shop","1707.000000","Gold","GB1PAMPF"
"CON-26311","SO-14606","5/22/2020","Gold Bar 1 oz PAMP Fortuna","17.000000","Coinhuskers LLC","1785.000000","Gold","GB1PAMPF"
"CON-25888","SO-14335","4/27/2020","Gold Bar 1 oz PAMP Fortuna","8.000000","Gold Dust Coin Inc.","1775.000000","Gold","GB1PAMPF"
"CON-26855","SO-14904","6/22/2020","Gold Bar 1 oz PAMP Fortuna","5.000000","Royal Gold & Silver Exchange","1789.000000","Gold","GB1PAMPF"
"CON-24451","SO-13440","2/27/2020","Gold Bar 1 oz PAMP Fortuna","15.000000","Paarasmani Inc.","1660.550000","Gold","GB1PAMPF"
"CON-22173","SO-12422","1/2/2020","Gold Bar 1 oz PAMP Suisse","2.000000","First Place Jewelry, LLC","1553.000000","Gold","GB1PAMPS"
"CON-24688","SO-13575","3/5/2020","Gold Bar 1 oz PAMP Suisse","6.000000","Williams Coin Stamp & Bullion","1671.000000","Gold","GB1PAMPS"
"CON-24313","SO-13374","2/24/2020","Gold Bar 1 oz PAMP Suisse","25.000000","Dillon Gage Inc. of Dallas","1669.600000","Gold","GB1PAMPS"
"CON-23603","SO-13065","1/30/2020","Gold Bar 1 oz Perth Mint","2.000000","Central Refining","1565.960000","Gold","GB1PERTH"
"CON-23952","SO-13251","2/13/2020","Gold Bar 1 oz Perth Mint","95.000000","A-Mark Precious Metals, Inc.","1572.000000","Gold","GB1PERTH"
"CON-22676","SO-12637","1/13/2020","Gold Bar 1 oz Perth Mint","95.000000","A-Mark Precious Metals, Inc.","1549.050000","Gold","GB1PERTH"
"CON-27785","SO-15456","7/28/2020","Gold Bar 1 oz Perth Mint","25.000000","Lance Georgekutty","1997.500000","Gold","GB1PERTH"
"CON-30200","SO-16594","9/22/2020","Gold Bar 1 oz Perth Mint","15.000000","John Philip Brosseau","1938.000000","Gold","GB1PERTH"
"CON-34447","SO-18780","12/17/2020","Gold Bar 2.5 gram any brand","2.000000","APMEX Inc.","153.090000","Gold","GB2.5G"
"CON-27814","SO-15470","7/29/2020","Gold Bar 2.5 gram any brand","1.000000","APMEX Inc.","157.430000","Gold","GB2.5G"
"CON-26216","SO-14550","5/18/2020","Gold Bar 2.5 gram any brand","2.000000","Lake County Gold & Collectibles Dba Ohio Gold & Coin","152.500000","Gold","GB2.5G"
"CON-23716","SO-13133","2/4/2020","Gold Bar 2.5 gram any brand","11.000000","Luxurious Jewelry & Watch","128.700000","Gold","GB2.5G"
"CON-25746","SO-14238","4/17/2020","Gold Bar 2.5 gram any brand","4.000000","Lake County Gold & Collectibles Dba Ohio Gold & Coin","148.750000","Gold","GB2.5G"
"CON-25542","SO-14114","4/1/2020","Gold Bar 2.5 gram any brand","2.000000","Christopher Stockman, Inc","142.000000","Gold","GB2.5G"
"CON-22588","SO-12588","1/10/2020","Gold Bar 2.5 gram any brand","1.000000","Central Refining","123.830000","Gold","GB2.5G"
"CON-33277","SO-18186","11/11/2020","Gold Bar 2.5 gram PAMP Fortuna","5.000000","Ron's Coins (IA)","168.000000","Gold","GB2.5GPAMPF"
