"Contract ","Sales Order","Created Date","Product: Product Name","Quantity Ordered","Customer ","Unit Price","Product: Metal: Metal Name","Product: Product Code"
"CON-36917","SO-20538","3/29/2021","Gold Eagle 1/4 oz Common Date","1.000000","Mountain Time Inc.","488.000000","Gold","GE.25CD"
"CON-36694","SO-20356","3/16/2021","Gold Eagle 1/4 oz Common Date","4.000000","Mountain Time Inc.","493.300000","Gold","GE.25CD"
"CON-40186","SO-22674","9/3/2021","Gold Eagle 1/4 oz Common Date","12.000000","Hoover & Strong Inc.","520.380000","Gold","GE.25CD"
"CON-38715","SO-21733","6/23/2021","Gold Eagle 1/4 oz Common Date","7.000000","Money Metals Exchange LLC","508.850000","Gold","GE.25CD"
"CON-36159","SO-19971","2/22/2021","Gold Eagle 1/4 oz Common Date","1.000000","Holmes Gold & Diamond","506.000000","Gold","GE.25CD"
"CON-39311","SO-22081","7/27/2021","Gold Eagle 1/4 oz Common Date","1.000000","Salem's Jewelers II","517.300000","Gold","GE.25CD"
"CON-34843","SO-19001","1/6/2021","Gold Eagle 1/4 oz Common Date","4.000000","J & J Coins & Collectibles","516.000000","Gold","GE.25CD"
"CON-42624","SO-24242","11/29/2021","Gold Eagle 1/4 oz Common Date","5.000000","Royal Gold & Silver Exchange","497.500000","Gold","GE.25CD"
"CON-35415","SO-19426","1/22/2021","Gold Eagle 1/4 oz Common Date","4.000000","Holmes Gold & Diamond","500.800000","Gold","GE.25CD"
"CON-35487","SO-19474","1/25/2021","Gold Eagle 1/4 oz Common Date","1.000000","Rocklin Coin Shop","514.900000","Gold","GE.25CD"
"CON-35149","SO-19212","1/13/2021","Gold Eagle 1/4 oz Common Date","10.000000","David Kay Jewelers LLC","503.300000","Gold","GE.25CD"
"CON-35155","SO-19220","1/13/2021","Gold Eagle 1/4 oz Common Date","211.000000","Millersville Jewelry Exchange","503.500000","Gold","GE.25CD"
"CON-35293","SO-19331","1/18/2021","Gold Eagle 1/4 oz Common Date","4.000000","Hoover & Strong Inc.","505.000000","Gold","GE.25CD"
"CON-35006","SO-19116","1/11/2021","Gold Eagle 1/4 oz Common Date","20.000000","Alamo Heights Coin Shop","499.750000","Gold","GE.25CD"
"CON-35141","SO-19204","1/13/2021","Gold Eagle 1/4 oz Common Date","16.000000","Cirrus Ventures","504.800000","Gold","GE.25CD"
"CON-35392","SO-19409","1/21/2021","Gold Eagle 1/4 oz Current Year","39.000000","Southern P. M. Exchange","513.100000","Gold","GE.25CY"
"CON-35452","SO-19452","1/25/2021","Gold Eagle 1/4 oz Current Year","9.000000","Cirrus Ventures","513.000000","Gold","GE.25CY"
"CON-35322","SO-19356","1/19/2021","Gold Eagle 1/4 oz Current Year","40.000000","Southern P. M. Exchange","506.280000","Gold","GE.25CY"
"CON-37116","SO-20687","4/6/2021","Gold Eagle 1/4 oz Current Year","1.000000","Harry's Coins & Jewelry","497.200000","Gold","GE.25CY"
"CON-40072","SO-22589","8/30/2021","Gold Eagle 1/4 oz Current Year","8.000000","Gold Wurks","514.400000","Gold","GE.25CY"
"CON-40402","SO-22786","9/10/2021","Gold Eagle 1/4 oz Current Year","6.000000","Hoover & Strong Inc.","501.630000","Gold","GE.25CY"
"CON-36495","SO-20210","3/5/2021","Gold Eagle 1/4 oz Current Year","4.000000","Mansfield Fine Jewelry","484.000000","Gold","GE.25CY"
"CON-36908","SO-20531","3/26/2021","Gold Eagle 1/4 oz Current Year","8.000000","Coinhuskers LLC","494.500000","Gold","GE.25CY"
"CON-36040","SO-19881","2/11/2021","Gold Eagle 1/4 oz Current Year","8.000000","AG Financial LLC","515.000000","Gold","GE.25CY"
"CON-37206","SO-20755","4/9/2021","Gold Eagle 1/4 oz Current Year","20.000000","Coinhuskers LLC","496.500000","Gold","GE.25CY"
"CON-36103","SO-19927","2/17/2021","Gold Eagle 1/4 oz Current Year","18.000000","Hoover & Strong Inc.","500.650000","Gold","GE.25CY"
"CON-37253","SO-20789","4/12/2021","Gold Eagle 1/4 oz Current Year","16.000000","D & A Williams, LLC","494.400000","Gold","GE.25CY"
"CON-37258","SO-20793","4/13/2021","Gold Eagle 1/4 oz Current Year","40.000000","Money Metals Exchange LLC","496.800000","Gold","GE.25CY"
"CON-40234","SO-22711","9/8/2021","Gold Eagle 1/4 oz Current Year","6.000000","Gold Wurks","510.800000","Gold","GE.25CY"
"CON-36741","SO-20394","3/18/2021","Gold Eagle 1/4 oz Current Year","12.000000","Hoover & Strong Inc.","495.000000","Gold","GE.25CY"
"CON-36572","SO-20267","3/10/2021","Gold Eagle 1/4 oz Current Year","80.000000","Hero Bullion, LLC","489.500000","Gold","GE.25CY"
"CON-36761","SO-20415","3/19/2021","Gold Eagle 1/4 oz Current Year","2.000000","Holmes Gold & Diamond","494.500000","Gold","GE.25CY"
"CON-40535","SO-22865","9/16/2021","Gold Eagle 1/4 oz Current Year","4.000000","Vallejo Coin Exchange","491.700000","Gold","GE.25CY"
"CON-40748","SO-22960","9/17/2021","Gold Eagle 1/4 oz Current Year","7.000000","AG Financial LLC","488.650000","Gold","GE.25CY"
"CON-41709","SO-23610","10/21/2021","Gold Eagle 1/4 oz Current Year","8.000000","JR Bullion","497.000000","Gold","GE.25CY"
"CON-41724","SO-23626","10/22/2021","Gold Eagle 1/4 oz Current Year","1.000000","Bryant Gems LLC","497.900000","Gold","GE.25CY"
"CON-41204","SO-23271","10/5/2021","Gold Eagle 1/4 oz Current Year","1.000000","Mitchell's Jewelry (OK)","491.000000","Gold","GE.25CY"
"CON-41805","SO-23682","10/26/2021","Gold Eagle 1/4 oz Current Year","2.000000","Gold Rush Mercantile & Trading","499.240000","Gold","GE.25CY"
"CON-41844","SO-23709","10/27/2021","Gold Eagle 1/4 oz Current Year","12.000000","Hill Country Silver Club","501.000000","Gold","GE.25CY"
"CON-41342","SO-23364","10/11/2021","Gold Eagle 1/4 oz Current Year","10.000000","Hoover & Strong Inc.","489.500000","Gold","GE.25CY"
"CON-42885","SO-24447","12/7/2021","Gold Eagle 1/4 oz Current Year","2.000000","Elliott's Jewelers","497.000000","Gold","GE.25CY"
"CON-40918","SO-23087","9/27/2021","Gold Eagle 1/4 oz Current Year","3.000000","Vallejo Coin Exchange","488.410000","Gold","GE.25CY"
"CON-41011","SO-23133","9/28/2021","Gold Eagle 1/4 oz Current Year","12.000000","Great Falls Coin and More","481.200000","Gold","GE.25CY"
"CON-42962","SO-24505","12/10/2021","Gold Eagle 1/4 oz Current Year","33.000000","Mansfield Fine Jewelry","497.000000","Gold","GE.25CY"
"CON-42974","SO-24517","12/13/2021","Gold Eagle 1/4 oz Current Year","3.000000","Royal Gold & Silver Exchange","498.500000","Gold","GE.25CY"
"CON-42566","SO-24196","11/23/2021","Gold Eagle 1/4 oz Current Year","80.000000","Manor Auctions LLC","498.000000","Gold","GE.25CY"
"CON-43038","SO-24567","12/15/2021","Gold Eagle 1/4 oz Current Year","1.000000","Castle Pines Jewelers","492.000000","Gold","GE.25CY"
"CON-42624","SO-24242","11/29/2021","Gold Eagle 1/4 oz Current Year","1.000000","Royal Gold & Silver Exchange","497.500000","Gold","GE.25CY"
"CON-42171","SO-23946","11/9/2021","Gold Eagle 1/4 oz Current Year","1.000000","Kethem International, LLC","509.000000","Gold","GE.25CY"
"CON-43091","SO-24599","12/17/2021","Gold Eagle 1/4 oz Current Year","10.000000","In God We Trust Coins","503.000000","Gold","GE.25CY"
"CON-38223","SO-21449","6/5/2021","Gold Eagle 1/2 oz Better Date","1.000000","APMEX Inc.","1500.000000","Gold","GE.50BD"
"CON-38223","SO-21449","6/5/2021","Gold Eagle 1/2 oz Better Date","1.000000","APMEX Inc.","1250.000000","Gold","GE.50BD"
"CON-38973","SO-21903","7/13/2021","Gold Eagle 1/2 oz Better Date","3.000000","Lee Minshull R.C. Inc.","1410.000000","Gold","GE.50BD"
"CON-38973","SO-21903","7/13/2021","Gold Eagle 1/2 oz Better Date","2.000000","Lee Minshull R.C. Inc.","1725.000000","Gold","GE.50BD"
"CON-37153","SO-20714","4/7/2021","Gold Eagle 1/2 oz Better Date","1.000000","Lee Minshull R.C. Inc.","1100.000000","Gold","GE.50BD"
"CON-37153","SO-20714","4/7/2021","Gold Eagle 1/2 oz Better Date","5.000000","Lee Minshull R.C. Inc.","1250.000000","Gold","GE.50BD"
"CON-39419","SO-22149","8/2/2021","Gold Eagle 1/2 oz Better Date","4.000000","Tulsa Gold and Silver","1325.000000","Gold","GE.50BD"
"CON-42351","SO-24047","11/15/2021","Gold Eagle 1/2 oz Better Date","1.000000","Arlington Coin","1006.000000","Gold","GE.50BD"
"CON-40779","SO-22987","9/20/2021","Gold Eagle 1/2 oz Better Date","2.000000","Lee Minshull R.C. Inc.","1400.000000","Gold","GE.50BD"
"CON-41489","SO-23470","10/15/2021","Gold Eagle 1/2 oz Better Date","1.000000","360 Coin Group DBA South Austin Coin Exchange","2200.000000","Gold","GE.50BD"
"CON-35826","SO-19728","2/2/2021","Gold Eagle 1/2 oz Common Date","1.000000","Young's Jewelry, Inc. (TX)","998.000000","Gold","GE.50CD"
"CON-35874","SO-19766","2/3/2021","Gold Eagle 1/2 oz Common Date","10.000000","ATL Finds","999.500000","Gold","GE.50CD"
"CON-36623","SO-20305","3/12/2021","Gold Eagle 1/2 oz Common Date","1.000000","Central Refining","962.000000","Gold","GE.50CD"
"CON-40402","SO-22786","9/10/2021","Gold Eagle 1/2 oz Common Date","4.000000","Hoover & Strong Inc.","974.150000","Gold","GE.50CD"
"CON-37406","SO-20904","4/20/2021","Gold Eagle 1/2 oz Common Date","1.000000","Harry's Coins & Jewelry","996.250000","Gold","GE.50CD"
"CON-36017","SO-19870","2/10/2021","Gold Eagle 1/2 oz Common Date","44.000000","Money Metals Exchange LLC","1012.800000","Gold","GE.50CD"
"CON-36040","SO-19881","2/11/2021","Gold Eagle 1/2 oz Common Date","4.000000","AG Financial LLC","1012.000000","Gold","GE.50CD"
"CON-36103","SO-19927","2/17/2021","Gold Eagle 1/2 oz Common Date","10.000000","Hoover & Strong Inc.","983.490000","Gold","GE.50CD"
"CON-37258","SO-20793","4/13/2021","Gold Eagle 1/2 oz Common Date","45.000000","Money Metals Exchange LLC","958.750000","Gold","GE.50CD"
"CON-38023","SO-21333","5/26/2021","Gold Eagle 1/2 oz Common Date","13.000000","Colorado Gun Writes, LLC","1065.550000","Gold","GE.50CD"
"CON-36159","SO-19971","2/22/2021","Gold Eagle 1/2 oz Common Date","2.000000","Holmes Gold & Diamond","994.500000","Gold","GE.50CD"
"CON-34805","SO-18981","1/5/2021","Gold Eagle 1/2 oz Common Date","2.000000","Hoover & Strong Inc.","1044.000000","Gold","GE.50CD"
"CON-39311","SO-22081","7/27/2021","Gold Eagle 1/2 oz Common Date","1.000000","Salem's Jewelers II","1007.700000","Gold","GE.50CD"
"CON-34829","SO-18994","1/5/2021","Gold Eagle 1/2 oz Common Date","40.000000","Northern Nevada Coin","1039.000000","Gold","GE.50CD"
"CON-34843","SO-19001","1/6/2021","Gold Eagle 1/2 oz Common Date","2.000000","J & J Coins & Collectibles","1015.000000","Gold","GE.50CD"
"CON-40246","SO-22717","9/8/2021","Gold Eagle 1/2 oz Common Date","25.000000","Southwest Gold and Silver","975.000000","Gold","GE.50CD"
"CON-41105","SO-23205","10/1/2021","Gold Eagle 1/2 oz Common Date","11.000000","Money Metals Exchange LLC","956.150000","Gold","GE.50CD"
"CON-42624","SO-24242","11/29/2021","Gold Eagle 1/2 oz Common Date","6.000000","Royal Gold & Silver Exchange","961.000000","Gold","GE.50CD"
"CON-35415","SO-19426","1/22/2021","Gold Eagle 1/2 oz Common Date","4.000000","Holmes Gold & Diamond","992.300000","Gold","GE.50CD"
"CON-35487","SO-19474","1/25/2021","Gold Eagle 1/2 oz Common Date","1.000000","Rocklin Coin Shop","1007.000000","Gold","GE.50CD"
"CON-35617","SO-19556","1/28/2021","Gold Eagle 1/2 oz Common Date","80.000000","Money Metals Exchange LLC","990.000000","Gold","GE.50CD"
"CON-34902","SO-19036","1/7/2021","Gold Eagle 1/2 oz Common Date","1.000000","Precious Metals of AZ","1019.000000","Gold","GE.50CD"
"CON-35023","SO-19128","1/11/2021","Gold Eagle 1/2 oz Common Date","1.000000","Wickers Manufacturing Jewelers","984.000000","Gold","GE.50CD"
"CON-35043","SO-19140","1/11/2021","Gold Eagle 1/2 oz Common Date","14.000000","Family Coin & Jewelry","978.120000","Gold","GE.50CD"
"CON-35452","SO-19452","1/25/2021","Gold Eagle 1/2 oz Common Date","14.000000","Cirrus Ventures","1003.000000","Gold","GE.50CD"
"CON-35168","SO-19227","1/14/2021","Gold Eagle 1/2 oz Common Date","5.000000","Millersville Jewelry Exchange","992.200000","Gold","GE.50CD"
"CON-35572","SO-19526","1/27/2021","Gold Eagle 1/2 oz Common Date","10.000000","West Michigan Jewelry Exchange Inc.","993.500000","Gold","GE.50CD"
"CON-35141","SO-19204","1/13/2021","Gold Eagle 1/2 oz Common Date","25.000000","Cirrus Ventures","995.700000","Gold","GE.50CD"
"CON-35221","SO-19267","1/15/2021","Gold Eagle 1/2 oz Common Date","40.000000","West Michigan Jewelry Exchange Inc.","977.000000","Gold","GE.50CD"
"CON-35234","SO-19278","1/15/2021","Gold Eagle 1/2 oz Common Date","150.000000","West Michigan Jewelry Exchange Inc.","975.000000","Gold","GE.50CD"
"CON-39906","SO-22504","8/24/2021","Gold Eagle 1/2 oz Current Year","2.000000","Jewelry Factory","981.000000","Gold","GE.50CY"
"CON-39860","SO-22475","8/23/2021","Gold Eagle 1/2 oz Current Year","8.000000","Hoover & Strong Inc.","981.500000","Gold","GE.50CY"
"CON-40071","SO-22588","8/30/2021","Gold Eagle 1/2 oz Current Year","8.000000","Gold Wurks","985.800000","Gold","GE.50CY"
"CON-36350","SO-20106","3/1/2021","Gold Eagle 1/2 oz Current Year","20.000000","Southern P. M. Exchange","953.100000","Gold","GE.50CY"
"CON-36801","SO-20447","3/22/2021","Gold Eagle 1/2 oz Current Year","5.000000","Braxton Enterprises Inc","974.000000","Gold","GE.50CY"
"CON-39759","SO-22401","8/17/2021","Gold Eagle 1/2 oz Current Year","80.000000","APMEX Inc.","953.370000","Gold","GE.50CY"
"CON-36537","SO-20239","3/8/2021","Gold Eagle 1/2 oz Current Year","4.000000","Nabil Haddad dba Royale Jewelers","933.500000","Gold","GE.50CY"
"CON-37206","SO-20755","4/9/2021","Gold Eagle 1/2 oz Current Year","10.000000","Coinhuskers LLC","976.000000","Gold","GE.50CY"
"CON-40242","SO-22715","9/8/2021","Gold Eagle 1/2 oz Current Year","2.000000","Borderland Jewelry Inc.","971.260000","Gold","GE.50CY"
"CON-40246","SO-22717","9/8/2021","Gold Eagle 1/2 oz Current Year","100.000000","Southwest Gold and Silver","975.000000","Gold","GE.50CY"
"CON-36741","SO-20394","3/18/2021","Gold Eagle 1/2 oz Current Year","9.000000","Hoover & Strong Inc.","972.500000","Gold","GE.50CY"
"CON-36742","SO-20395","3/18/2021","Gold Eagle 1/2 oz Current Year","10.000000","National Coin (MN)","972.000000","Gold","GE.50CY"
"CON-36572","SO-20267","3/10/2021","Gold Eagle 1/2 oz Current Year","20.000000","Hero Bullion, LLC","953.200000","Gold","GE.50CY"
"CON-36761","SO-20415","3/19/2021","Gold Eagle 1/2 oz Current Year","2.000000","Holmes Gold & Diamond","956.000000","Gold","GE.50CY"
"CON-41724","SO-23626","10/22/2021","Gold Eagle 1/2 oz Current Year","1.000000","Bryant Gems LLC","971.300000","Gold","GE.50CY"
"CON-42835","SO-24410","12/6/2021","Gold Eagle 1/2 oz Current Year","6.000000","Hoover & Strong Inc.","958.000000","Gold","GE.50CY"
"CON-40828","SO-23022","9/22/2021","Gold Eagle 1/2 oz Current Year","1.000000","Rudy's Gold & Silver","967.150000","Gold","GE.50CY"
"CON-41342","SO-23364","10/11/2021","Gold Eagle 1/2 oz Current Year","7.000000","Hoover & Strong Inc.","954.800000","Gold","GE.50CY"
"CON-42890","SO-24452","12/8/2021","Gold Eagle 1/2 oz Current Year","20.000000","Young's Jewelry, Inc. (TX)","959.000000","Gold","GE.50CY"
"CON-42931","SO-24485","12/9/2021","Gold Eagle 1/2 oz Current Year","2.000000","Wickers Manufacturing Jewelers","956.000000","Gold","GE.50CY"
"CON-42962","SO-24505","12/10/2021","Gold Eagle 1/2 oz Current Year","17.000000","Mansfield Fine Jewelry","960.000000","Gold","GE.50CY"
"CON-42110","SO-23914","11/5/2021","Gold Eagle 1/2 oz Current Year","5.000000","Joseph Peake","987.500000","Gold","GE.50CY"
"CON-41040","SO-23190","9/30/2021","Gold Eagle 1/2 oz Current Year","2.000000","Robert's Jewelry","937.200000","Gold","GE.50CY"
"CON-42948","SO-24496","12/10/2021","Gold Eagle 1 oz 2021 Type 2","26.000000","Mountain Time Inc.","1855.200000","Gold","GE21T2"
"CON-39936","SO-22525","8/26/2021","Gold Eagle 1 oz 2021 Type 2","20.000000","Coinhuskers LLC","1863.800000","Gold","GE21T2"
"CON-40045","SO-22568","8/26/2021","Gold Eagle 1 oz 2021 Type 2","2.000000","Royal Gold & Silver Exchange","1864.000000","Gold","GE21T2"
"CON-38914","SO-21869","7/8/2021","Gold Eagle 1 oz 2021 Type 2","10.000000","Summerville Jewelers LLC","1918.000000","Gold","GE21T2"
"CON-39071","SO-21964","7/20/2021","Gold Eagle 1 oz 2021 Type 2","10.000000","Summerville Jewelers LLC","1888.000000","Gold","GE21T2"
"CON-39683","SO-22344","8/12/2021","Gold Eagle 1 oz 2021 Type 2","2.000000","DGE Enterprises LLC","1818.500000","Gold","GE21T2"
"CON-39779","SO-22413","8/17/2021","Gold Eagle 1 oz 2021 Type 2","1.000000","AG Financial LLC","1862.200000","Gold","GE21T2"
"CON-39860","SO-22475","8/23/2021","Gold Eagle 1 oz 2021 Type 2","11.000000","Hoover & Strong Inc.","1881.700000","Gold","GE21T2"
"CON-39861","SO-22476","8/23/2021","Gold Eagle 1 oz 2021 Type 2","16.000000","Central Refining","1877.250000","Gold","GE21T2"
"CON-40067","SO-22586","8/30/2021","Gold Eagle 1 oz 2021 Type 2","1.000000","Royal Gold & Silver Exchange","1891.000000","Gold","GE21T2"
"CON-40080","SO-22595","8/30/2021","Gold Eagle 1 oz 2021 Type 2","1.000000","TSM Coins","1881.000000","Gold","GE21T2"
"CON-40542","SO-22870","9/16/2021","Gold Eagle 1 oz 2021 Type 2","5.000000","Rudy's Gold & Silver","1826.000000","Gold","GE21T2"
"CON-38917","SO-21871","7/9/2021","Gold Eagle 1 oz 2021 Type 2","10.000000","Gold Rush Mercantile & Trading","1938.800000","Gold","GE21T2"
"CON-38922","SO-21876","7/9/2021","Gold Eagle 1 oz 2021 Type 2","60.000000","Coinhuskers LLC","1920.700000","Gold","GE21T2"
"CON-38925","SO-21877","7/9/2021","Gold Eagle 1 oz 2021 Type 2","36.000000","Coinhuskers LLC","1920.700000","Gold","GE21T2"
"CON-39337","SO-22097","7/28/2021","Gold Eagle 1 oz 2021 Type 2","5.000000","JK Consulting dba JK Refining","1882.000000","Gold","GE21T2"
"CON-39343","SO-22102","7/28/2021","Gold Eagle 1 oz 2021 Type 2","60.000000","Raskin's Jewelers","1884.000000","Gold","GE21T2"
"CON-39671","SO-22334","8/12/2021","Gold Eagle 1 oz 2021 Type 2","3.000000","Florida Estate Sales","1824.000000","Gold","GE21T2"
"CON-39673","SO-22335","8/12/2021","Gold Eagle 1 oz 2021 Type 2","13.000000","Alamo Coins","1825.000000","Gold","GE21T2"
"CON-39675","SO-22337","8/12/2021","Gold Eagle 1 oz 2021 Type 2","2.000000","Osage Coin & Bullion DBA Midwest Rare Coin","1818.000000","Gold","GE21T2"
"CON-39780","SO-22414","8/17/2021","Gold Eagle 1 oz 2021 Type 2","25.000000","The Coin Shop (IA)","1857.000000","Gold","GE21T2"
"CON-40119","SO-22627","9/1/2021","Gold Eagle 1 oz 2021 Type 2","5.000000","Main Street Metals LLC","1889.300000","Gold","GE21T2"
"CON-39085","SO-21968","7/20/2021","Gold Eagle 1 oz 2021 Type 2","30.000000","Ozark Coin Co.","1888.000000","Gold","GE21T2"
"CON-39604","SO-22287","8/10/2021","Gold Eagle 1 oz 2021 Type 2","4.000000","Royal Gold & Silver Exchange","1793.800000","Gold","GE21T2"
"CON-39934","SO-22523","8/26/2021","Gold Eagle 1 oz 2021 Type 2","20.000000","Raskin's Jewelers","1862.800000","Gold","GE21T2"
"CON-40402","SO-22786","9/10/2021","Gold Eagle 1 oz 2021 Type 2","3.000000","Hoover & Strong Inc.","1862.310000","Gold","GE21T2"
"CON-40414","SO-22791","9/12/2021","Gold Eagle 1 oz 2021 Type 2","80.000000","Northern Nevada Coin","1860.000000","Gold","GE21T2"
"CON-38440","SO-21562","6/14/2021","Gold Eagle 1 oz 2021 Type 2","100.000000","Tulsa Gold and Silver","1973.300000","Gold","GE21T2"
"CON-38444","SO-21565","6/14/2021","Gold Eagle 1 oz 2021 Type 2","12.000000","Gold Miners Company","1982.000000","Gold","GE21T2"
"CON-38446","SO-21567","6/14/2021","Gold Eagle 1 oz 2021 Type 2","200.000000","Houston Numismatic Exchange","1968.600000","Gold","GE21T2"
"CON-38795","SO-21785","6/29/2021","Gold Eagle 1 oz 2021 Type 2","140.000000","JG Kronenberger Fine Jewelry","1887.500000","Gold","GE21T2"
"CON-38956","SO-21892","7/13/2021","Gold Eagle 1 oz 2021 Type 2","60.000000","Southern P. M. Exchange","1887.000000","Gold","GE21T2"
"CON-38957","SO-21893","7/13/2021","Gold Eagle 1 oz 2021 Type 2","30.000000","Lone Star Coins","1887.000000","Gold","GE21T2"
"CON-38963","SO-21897","7/13/2021","Gold Eagle 1 oz 2021 Type 2","20.000000","The Coin Shop (IA)","1886.000000","Gold","GE21T2"
"CON-39548","SO-22246","8/9/2021","Gold Eagle 1 oz 2021 Type 2","20.000000","JR Bullion","1800.000000","Gold","GE21T2"
"CON-39617","SO-22297","8/10/2021","Gold Eagle 1 oz 2021 Type 2","40.000000","Northern Nevada Coin","1796.750000","Gold","GE21T2"
"CON-39702","SO-22358","8/13/2021","Gold Eagle 1 oz 2021 Type 2","12.000000","Hoover & Strong Inc.","1857.000000","Gold","GE21T2"
"CON-39704","SO-22359","8/13/2021","Gold Eagle 1 oz 2021 Type 2","10.000000","KBRB LLC","1854.500000","Gold","GE21T2"
"CON-39710","SO-22362","8/13/2021","Gold Eagle 1 oz 2021 Type 2","50.000000","Tulsa Gold and Silver","1848.500000","Gold","GE21T2"
"CON-40138","SO-22640","9/1/2021","Gold Eagle 1 oz 2021 Type 2","5.000000","Angela's Fine Jewelry","1886.700000","Gold","GE21T2"
"CON-40484","SO-22825","9/15/2021","Gold Eagle 1 oz 2021 Type 2","2.000000","Rudy's Gold & Silver","1864.550000","Gold","GE21T2"
"CON-40452","SO-22838","9/16/2021","Gold Eagle 1 oz 2021 Type 2","14.000000","Central Refining","1863.800000","Gold","GE21T2"
"CON-38504","SO-21591","6/15/2021","Gold Eagle 1 oz 2021 Type 2","50.000000","Morton Grove Coin Company","1979.800000","Gold","GE21T2"
"CON-38510","SO-21596","6/15/2021","Gold Eagle 1 oz 2021 Type 2","30.000000","Alhambra Coin Center","1981.400000","Gold","GE21T2"
"CON-38511","SO-21597","6/15/2021","Gold Eagle 1 oz 2021 Type 2","30.000000","ATL Finds","1981.400000","Gold","GE21T2"
"CON-38979","SO-21906","7/14/2021","Gold Eagle 1 oz 2021 Type 2","10.000000","Paras Gold Inc.","1900.000000","Gold","GE21T2"
"CON-38980","SO-21907","7/14/2021","Gold Eagle 1 oz 2021 Type 2","20.000000","Southern P. M. Exchange","1898.400000","Gold","GE21T2"
"CON-38981","SO-21908","7/14/2021","Gold Eagle 1 oz 2021 Type 2","26.000000","Empire Gold & Silver LLC","1898.400000","Gold","GE21T2"
"CON-38985","SO-21912","7/14/2021","Gold Eagle 1 oz 2021 Type 2","4.000000","Rudy's Gold & Silver","1902.000000","Gold","GE21T2"
"CON-39164","SO-22004","7/21/2021","Gold Eagle 1 oz 2021 Type 2","1.000000","North Georgia Diamond","1878.500000","Gold","GE21T2"
"CON-39618","SO-22298","8/11/2021","Gold Eagle 1 oz 2021 Type 2","20.000000","China Mint Coins LLC","1798.000000","Gold","GE21T2"
"CON-39755","SO-22397","8/16/2021","Gold Eagle 1 oz 2021 Type 2","4.000000","Royal Gold & Silver Exchange","1858.000000","Gold","GE21T2"
"CON-39786","SO-22418","8/18/2021","Gold Eagle 1 oz 2021 Type 2","1.000000","Royal Gold & Silver Exchange","1856.000000","Gold","GE21T2"
"CON-40095","SO-22606","8/31/2021","Gold Eagle 1 oz 2021 Type 2","3.000000","Jandron's Fine Jewelry Inc.","1880.000000","Gold","GE21T2"
"CON-38516","SO-21601","6/15/2021","Gold Eagle 1 oz 2021 Type 2","20.000000","Rinkor Rare Coins","1974.000000","Gold","GE21T2"
"CON-38519","SO-21604","6/15/2021","Gold Eagle 1 oz 2021 Type 2","10.000000","Elite Rare Coins","1974.500000","Gold","GE21T2"
"CON-38815","SO-21798","6/30/2021","Gold Eagle 1 oz 2021 Type 2","10.000000","KD Metals","1871.400000","Gold","GE21T2"
"CON-39167","SO-22006","7/21/2021","Gold Eagle 1 oz 2021 Type 2","1.000000","Summerville Jewelers LLC","1886.000000","Gold","GE21T2"
"CON-39171","SO-22009","7/21/2021","Gold Eagle 1 oz 2021 Type 2","50.000000","Coinhuskers LLC","1880.750000","Gold","GE21T2"
"CON-39562","SO-22257","8/9/2021","Gold Eagle 1 oz 2021 Type 2","1.000000","Gold & Silver Exchange (MI)","1807.800000","Gold","GE21T2"
"CON-39717","SO-22367","8/13/2021","Gold Eagle 1 oz 2021 Type 2","50.000000","Southwest Gold and Silver","1850.000000","Gold","GE21T2"
"CON-39906","SO-22504","8/24/2021","Gold Eagle 1 oz 2021 Type 2","1.000000","Jewelry Factory","1880.000000","Gold","GE21T2"
"CON-38526","SO-21608","6/15/2021","Gold Eagle 1 oz 2021 Type 2","10.000000","Now Coin, Inc","1978.000000","Gold","GE21T2"
"CON-38528","SO-21609","6/15/2021","Gold Eagle 1 oz 2021 Type 2","15.000000","Vierk's Fine Jewelry","1978.000000","Gold","GE21T2"
"CON-38677","SO-21714","6/21/2021","Gold Eagle 1 oz 2021 Type 2","2.000000","Oral Designs Dental Lab","1908.300000","Gold","GE21T2"
"CON-38685","SO-21716","6/21/2021","Gold Eagle 1 oz 2021 Type 2","1.000000","North Georgia Diamond","1943.000000","Gold","GE21T2"
"CON-39175","SO-22013","7/21/2021","Gold Eagle 1 oz 2021 Type 2","50.000000","Coinhuskers LLC","1883.000000","Gold","GE21T2"
"CON-39177","SO-22014","7/21/2021","Gold Eagle 1 oz 2021 Type 2","4.000000","Precious Metal Sales, Inc.","1887.000000","Gold","GE21T2"
"CON-39563","SO-22258","8/10/2021","Gold Eagle 1 oz 2021 Type 2","40.000000","Northern Nevada Coin","1803.500000","Gold","GE21T2"
"CON-39736","SO-22381","8/16/2021","Gold Eagle 1 oz 2021 Type 2","3.000000","TSM Coins","1855.000000","Gold","GE21T2"
"CON-39911","SO-22507","8/25/2021","Gold Eagle 1 oz 2021 Type 2","20.000000","Coinhuskers LLC","1875.000000","Gold","GE21T2"
"CON-39919","SO-22512","8/25/2021","Gold Eagle 1 oz 2021 Type 2","10.000000","Segner's Jewelers, Inc","1860.500000","Gold","GE21T2"
"CON-40143","SO-22643","9/1/2021","Gold Eagle 1 oz 2021 Type 2","3.000000","LDH Coins","1887.000000","Gold","GE21T2"
"CON-40144","SO-22644","9/1/2021","Gold Eagle 1 oz 2021 Type 2","3.000000","Royal Gold & Silver Exchange","1885.000000","Gold","GE21T2"
